Kingdom,Phylum,Class,Order,Family,Genus,Species,Response,MeanR,ResponseToCO2Increase
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Hatch number,0.722222222,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Hatch number,0.722222222,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Calcium content of embryos,0.644444444,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Calcium content of embryos,0.644444444,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Calcium content of larvae,0.644444444,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Calcium content of larvae,0.644444444,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,C:N ratio,0.633333333,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,C:N ratio,0.633333333,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Size,0.722222222,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Size,0.722222222,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Survival,0.722222222,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Survival,0.722222222,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Mg/Ca ratio in carpace,0.7,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Mg/Ca ratio in carpace,0.7,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Carbon content,0.633333333,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus,Carbon content,0.633333333,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Survival,0.75,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Cuticle thickness,0.727777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Cuticle break resistence,0.727777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Claw-closer muscle length,0.661111111,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Claw-closer muscle mass,0.661111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Claw strength,0.661111111,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Prey size preference,0.605555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Carcinus,maenas,Prey handling time,0.661111111,No_Response
Animalia,Mollusca,Gastropoda,Neotaenioglossa,Littorinidae,Littorina,littorea,Shell break resistence,0.661111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,araneus,Haemolymph pO2 under cooling,0.62,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,araneus,Heart rate under cooling,0.62,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,araneus,Haemolymph pO2 under warming,0.62,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,araneus,Heart rate under warming,0.62,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,araneus,Critical temp for heart rate,0.62,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,araneus,Rate of increase of heart rate,0.62,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Hatching success,0.944444444,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Heart rate,0.888888889,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Cardiac performance,0.888888889,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Yolk consumption,0.888888889,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Embryo volume,0.944444444,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Survival,0.906666667,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Heart rate,0.851111111,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Cardiac performance,0.851111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Maxilliped activity,0.817777778,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Morphology,0.762222222,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,Petrolisthes,cinctipes,Survival,0.944444444,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,Survival,0.805555556,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,"Survival, day 35",0.805555556,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,borealis,Development timing,0.805555556,Increases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Fertilization success,0.861111111,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,D shell deformaties,0.861111111,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Shell size,0.861111111,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Feeding efficiency,0.772222222,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Settlement success,0.861111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Oxygen uptake,0.601111111,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Upper themal tolerance,0.601111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Haemolymph pH,0.601111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Heamolymph TCO2 amd pCO2,0.601111111,Increases
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Heamolymph HCO3,0.601111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Lipid peroxidase,0.601111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Haemolymph Ca+ concentration,0.601111111,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Haemolymph Mg concentration,0.601111111,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Carapace Ca and Mg,0.634444444,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Chelae Mg,0.578888889,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Necora,puber,Chelae Ca,0.634444444,No_Response
Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,americanus,Carapace length,0.601111111,Decreases
Animalia,Arthropoda,Malacostraca,Decapoda,Nephropidae,Homarus,americanus,Development timing,0.601111111,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Total shoot biomass,0.888888889,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Leaf biomass,0.888888889,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Rhizome extension rate,0.888888889,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Flowering shoots growth and maturation,0.833333333,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Shoot abundance,0.888888889,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Winter shoot survival,0.888888889,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Shoot leaf area,0.888888889,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Leaf growth rate,0.888888889,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Leaf sugar content,0.8,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,noltii,Electron transfer rate,0.694444444,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,noltii,Net photosynthetic rate,0.694444444,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,noltii,Leaf growth rate,0.694444444,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,noltii,Amonium and nitrate uptake,0.583333333,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,noltii,Nitrate reductase activity,0.638888889,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,noltii,Glutamine synthetase activity,0.638888889,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Relative electron transport rate,0.601111111,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Saturating irradiance,0.601111111,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Leaf growth rate,0.601111111,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,"Below-ground soluable sugar, starch, nonstructural carb content",0.512222222,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Above-ground soluable sugar and nonstructural carb content,0.512222222,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Above-ground starch,0.512222222,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,pH compensation point,0.545555556,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Chlorophyll content,0.512222222,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,C content - above,0.456666667,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,C content - below ground,0.456666667,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Nitrogen content - above ground,0.456666667,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,Nitrogen content - below ground,0.456666667,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,C:N ratio - Above ground,0.456666667,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Hydrocharitaceae,Thalassia,hemprichii,C:N ratio - below ground,0.456666667,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Cymodoceaceae,Cymodocea,nodosa,Total phenolic acids,0.577777778,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Cymodoceaceae,Cymodocea,nodosa,All phenolics,0.577777778,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Potamogetonaceae,Potamogeton,perfoliatus,Proanthocyanindins,0.54,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Potamogetonaceae,Potamogeton,perfoliatus,Total reactive phenolics,0.54,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Potamogetonaceae,Ruppia,maritima,Proanthocyanindins,0.716666667,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Potamogetonaceae,Ruppia,maritima,Total reactive phenolics,0.716666667,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Potamogetonaceae,Ruppia,maritima,Coumaric acid,0.716666667,Decreases
Plantae,Tracheophyta,Monocots,Alismatales,Potamogetonaceae,Ruppia,maritima,Proanthicyanindins in roots,0.678888889,Increase
Plantae,Tracheophyta,Monocots,Alismatales,Potamogetonaceae,Ruppia,maritima,Phenolics,0.678888889,No_Response
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Net apparent photosynthesis,NA,No_Response
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,luetkeana,Net apparent photosynthesis,NA,Increases
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Net apparent photosynthesis,NA,Increase
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,luetkeana,Net apparent photosynthesis,NA,Increase
Plantae,Tracheophyta,Monocots,Alismatales,Zosteraceae,Zostera,marina,Growth,NA,Other
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,latissima,Growth,0.972222222,Decreases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,latissima,Phlorotannins,0.883333333,Increases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,latissima,Consumption by snail,0.883333333,No_Response
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,latissima,Decomposition rate,0.816666667,Decreases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,luetkeana,Growth,0.972222222,Increases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,luetkeana,Phlorotannin concentration,0.883333333,Increases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,luetkeana,Consumption by snail,0.883333333,No_Response
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Nereocystis,luetkeana,Decomposition rate,0.816666667,Decreases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Turf cover,0.694444444,Increases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Dry mass,0.694444444,Increases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Change in fresh weight,0.694444444,Increases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Growth,0.694444444,Other
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Percent cover,0.694444444,Other
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Dry mass,0.694444444,Increases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,Gemination rate,0.805555556,Decreases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,Gemination rate,0.805555556,Decreases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,Meiospore germination rate,0.805555556,Decreases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,Sex ratio,0.805555556,No_Response
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,Gametophyte size,0.805555556,Increase
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Macrocystis,pyrifera,Metabolic rate,0.694444444,Increases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Percent cover,0.722222222,Other
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Percent cover,0.722222222,Other
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Dry mass of turfs,0.722222222,Increases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Dry mass of turfs,0.722222222,Increases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Effective yield,0.722222222,Increases
Chromista,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,Feldmannia,_intentionally left blank,Effective yield,0.722222222,Increases
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Undaria,pinnatifida,Gross photosynthetic rate,0.631111111,No_Response
Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,_intentionally left blank,Gross photosynthetic rate,0.703333333,No_Response
Plantae,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,gunnii,Gross photosynthetic rate,0.675555556,No_Response
Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,officinalis,Gross phtotsynthetic rate,0.814444444,No_Response
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Schizoseris,_intentionally left blank,Gross photosynthetic rate,0.675555556,No_Response
Chromista,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,Undaria,pinnatifida,pH change,0.631111111,Increases
Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,_intentionally left blank,pH change,0.703333333,Increases
Plantae,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Rhodophyllis,gunnii,pH change,0.675555556,Increases
Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Corallina,officinalis,pH change,0.814444444,Increases
Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Schizoseris,_intentionally left blank,pH change,0.675555556,Increases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Survival,0.861111111,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Shell length,0.861111111,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Total organic content,0.861111111,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Inorganic shell component,0.838888889,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Organic:Inorganic shell content,0.783333333,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Heamolymph pH,0.767777778,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Haemolymph bicarbonate concentration,0.767777778,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Haemolymph carbonate concentration,0.767777778,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Haemolymph pCO2,0.767777778,Increases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Haemolymph Na concentration,0.767777778,Increases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,"Haemolymph K, Mg, Ca concentration",0.767777778,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Shell growth,0.805555556,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Shell mass,0.805555556,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Shell length,0.805555556,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Ratio of shell length to mass,0.783333333,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Somatic growth,0.805555556,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,"Calcite thickness, 95% shell length",0.783333333,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,"Calcite thickness, 75% shell length",0.783333333,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Aragonite thickness - 75% shell length,0.783333333,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Layers of aragonite - 75% shell length,0.783333333,No_Response
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Aragonite later thickness - 75% shell length,0.783333333,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Shell dissolution at umbo,0.783333333,Increases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Shell dissolution index at umbo,0.783333333,Increases
Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,gigas,Net calcification,0.764444444,Decreases
Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,gigas,Net calcification,0.764444444,Decreases
Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,edulis,Net calcification,0.708888889,Decreases
